Depth	breadth\Structural Virality
2	2	1.6667
2	2	1.6667
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
11	6	5.5847
3	3	2.7143
2	1	1.3333
0	1	0.0000
2	2	2.0000
1	1	1.0000
1	1	1.0000
3	3	2.1333
1	1	1.0000
9	3	4.5359
4	3	2.8000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
2	2	1.6667
16	5	7.4666
0	1	0.0000
6	4	3.2418
1	1	1.0000
3	2	2.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
14	7	7.9387
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	3	1.8000
19	6	7.8498
4	2	2.3810
0	1	0.0000
5	2	2.3810
7	3	4.1143
0	1	0.0000
2	1	1.3333
6	3	3.7033
3	1	1.6667
0	1	0.0000
6	2	3.0667
2	2	1.6667
3	1	1.6667
4	4	3.0545
9	7	4.4277
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	2	2.1333
1	2	1.3333
2	2	1.8000
3	2	2.3333
0	1	0.0000
2	2	1.8000
8	2	3.7455
11	5	5.5862
1	1	1.0000
1	1	1.0000
18	17	12.9126
5	3	3.4000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	2	4.2917
3	2	1.8000
3	2	1.8000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
6	3	3.1667
0	1	0.0000
15	5	7.0420
1	2	1.3333
8	9	4.9591
0	1	0.0000
6	4	3.1282
4	2	2.1333
4	3	2.8333
0	1	0.0000
7	4	3.8333
1	2	1.3333
4	1	2.0000
5	2	2.4762
0	1	0.0000
3	1	1.6667
0	1	0.0000
1	1	1.0000
1	2	1.3333
7	3	3.2444
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
28	10	12.1538
2	2	1.5000
0	1	0.0000
1	1	1.0000
3	3	2.4762
3	3	1.8667
0	1	0.0000
10	4	4.8474
2	1	1.3333
0	1	0.0000
0	1	0.0000
8	5	4.6947
7	4	3.4833
9	6	7.0450
1	1	1.0000
25	9	12.9477
0	1	0.0000
1	1	1.0000
20	5	9.2297
11	2	4.7810
1	1	1.0000
4	3	2.1905
0	1	0.0000
5	6	3.8889
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
8	4	4.7524
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
2	2	1.5000
1	1	1.0000
3	1	1.6667
0	1	0.0000
20	7	9.2754
2	1	1.3333
1	1	1.0000
2	2	1.6667
5	6	4.2053
0	1	0.0000
8	2	3.8242
0	1	0.0000
0	1	0.0000
1	1	1.0000
8	2	3.6727
0	1	0.0000
5	2	2.3810
0	1	0.0000
2	1	1.3333
11	12	6.6870
0	1	0.0000
4	2	3.3333
0	1	0.0000
0	1	0.0000
4	2	2.4762
9	3	4.1667
10	8	6.8676
1	1	1.0000
1	1	1.0000
4	2	2.1333
13	5	5.6136
1	1	1.0000
0	1	0.0000
12	3	4.9263
0	1	0.0000
4	3	2.6786
2	2	1.5000
3	2	2.6667
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
19	6	9.1591
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	4	4.0833
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
1	2	1.3333
3	2	1.8000
3	2	1.8000
0	1	0.0000
24	7	10.2073
0	1	0.0000
1	1	1.0000
4	2	2.3333
11	7	6.8583
2	2	1.6667
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	2	1.8000
3	3	2.4286
5	2	2.5556
2	1	1.3333
3	1	1.6667
0	1	0.0000
2	2	1.5000
0	1	0.0000
0	1	0.0000
30	8	12.6841
11	6	5.3853
1	1	1.0000
1	1	1.0000
8	5	4.6538
0	1	0.0000
5	4	3.7033
22	5	10.9328
0	1	0.0000
2	2	2.0000
10	6	5.1871
2	1	1.3333
2	1	1.3333
9	6	4.1429
1	1	1.0000
4	6	2.8718
0	1	0.0000
16	5	7.2182
0	1	0.0000
4	2	2.5714
0	1	0.0000
3	3	2.3810
11	4	5.2328
0	1	0.0000
9	6	5.2831
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
21	14	16.2774
0	1	0.0000
5	3	2.8939
0	1	0.0000
1	2	1.3333
5	4	2.9545
5	2	2.6667
0	1	0.0000
1	1	1.0000
2	1	1.3333
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
3	1	1.6667
6	2	2.8333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
3	3	2.0714
2	1	1.3333
0	1	0.0000
1	1	1.0000
13	4	5.8624
4	2	2.3333
1	2	1.3333
8	4	3.8529
0	1	0.0000
1	1	1.0000
19	7	8.7996
4	2	2.3810
0	1	0.0000
12	4	6.0542
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0667
0	1	0.0000
3	2	1.8000
2	1	1.3333
0	1	0.0000
4	2	2.0667
9	4	5.0267
0	1	0.0000
0	1	0.0000
5	2	2.3810
1	1	1.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
4	2	2.3810
1	1	1.0000
23	5	9.0209
1	2	1.3333
7	3	3.5641
1	1	1.0000
1	1	1.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
2	2	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0667
0	1	0.0000
0	1	0.0000
7	3	4.1714
4	1	2.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
4	1	2.0000
0	1	0.0000
4	6	4.0117
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
13	7	6.4321
0	1	0.0000
18	10	9.4419
1	2	1.3333
0	1	0.0000
14	6	5.8307
1	1	1.0000
0	1	0.0000
4	2	2.0667
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	4	5.4933
3	3	2.3810
5	2	2.4762
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	6	4.7815
1	1	1.0000
18	5	8.3563
0	1	0.0000
4	3	2.5556
0	1	0.0000
0	1	0.0000
2	3	1.8667
1	1	1.0000
1	1	1.0000
11	8	7.8980
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	3	1.8000
6	3	3.5385
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
12	10	8.7475
12	8	7.7396
4	3	2.3929
3	3	2.3810
1	1	1.0000
8	4	3.6484
5	2	2.7143
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
10	4	4.8585
15	5	7.3357
12	7	5.2500
2	2	1.5000
0	1	0.0000
6	4	4.4917
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
13	4	5.7899
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
5	1	2.3333
11	9	7.3025
4	2	2.5357
1	1	1.0000
1	1	1.0000
1	1	1.0000
5	3	3.8718
0	1	0.0000
0	1	0.0000
1	2	1.3333
2	2	1.5000
2	2	1.5000
1	2	1.3333
1	1	1.0000
0	1	0.0000
3	2	1.8000
6	4	4.0458
1	1	1.0000
0	1	0.0000
3	1	1.6667
3	2	1.9333
3	1	1.6667
0	1	0.0000
0	1	0.0000
10	5	6.6891
3	2	1.8000
0	1	0.0000
15	7	8.2653
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
19	8	9.2925
5	2	2.3810
1	2	1.3333
7	4	4.1634
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	3	4.3072
0	1	0.0000
1	3	1.5000
3	2	2.0667
1	1	1.0000
0	1	0.0000
2	2	1.5000
9	5	5.7011
0	1	0.0000
27	13	12.2408
0	1	0.0000
2	2	1.5000
7	2	3.3455
3	2	2.1905
0	1	0.0000
3	2	1.9333
0	1	0.0000
0	1	0.0000
7	2	3.6374
4	2	2.1905
9	7	5.6756
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	5	4.3429
0	1	0.0000
5	2	2.4762
4	1	2.0000
2	1	1.3333
3	3	2.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
40	13	17.7142
16	14	7.5821
0	1	0.0000
0	1	0.0000
8	2	3.5909
1	1	1.0000
6	3	3.2564
1	1	1.0000
2	2	1.6667
7	6	4.3733
5	2	2.8333
2	3	1.6000
0	1	0.0000
2	1	1.3333
3	2	1.9333
7	5	4.5978
3	2	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.0667
4	1	2.0000
25	19	13.1596
1	2	1.3333
12	3	6.4312
2	1	1.3333
0	1	0.0000
10	8	5.5187
3	2	2.3333
2	2	1.5000
5	3	3.2364
6	2	3.1333
2	1	1.3333
1	1	1.0000
2	2	1.6667
2	2	1.5000
2	2	1.5000
10	7	5.5989
10	4	4.7931
0	1	0.0000
3	2	2.0667
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.1333
2	1	1.3333
2	1	1.3333
19	22	12.8776
0	1	0.0000
0	1	0.0000
2	3	2.1905
0	1	0.0000
2	3	1.8000
0	1	0.0000
2	1	1.3333
1	2	1.3333
0	1	0.0000
14	10	8.2081
22	9	10.2772
4	2	2.1905
13	6	6.8949
0	1	0.0000
8	4	3.9083
19	7	8.6346
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
3	3	2.7222
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	2	1.8000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	4	3.3905
1	1	1.0000
0	1	0.0000
0	1	0.0000
8	7	5.2552
2	1	1.3333
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	2	3.1273
4	5	2.9744
0	1	0.0000
2	1	1.3333
1	1	1.0000
3	4	2.5357
2	1	1.3333
10	7	5.1862
6	4	3.4909
3	1	1.6667
10	8	7.2462
4	3	2.6786
5	3	2.5000
0	1	0.0000
2	2	1.6667
3	3	2.3214
13	3	6.0079
4	2	2.4762
1	1	1.0000
10	6	6.1479
0	1	0.0000
0	1	0.0000
3	4	2.6889
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
11	8	7.0032
0	1	0.0000
1	1	1.0000
4	2	2.1333
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
41	28	24.4035
13	3	5.0292
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
7	4	4.1905
15	7	8.8750
1	1	1.0000
6	3	3.0545
0	1	0.0000
2	1	1.3333
4	4	2.8205
1	2	1.3333
1	1	1.0000
0	1	0.0000
2	2	1.8000
5	2	2.6667
6	4	3.8250
2	2	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
3	2	2.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
9	6	5.5665
1	1	1.0000
1	1	1.0000
15	7	8.0627
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
10	5	5.3591
26	7	8.6335
12	4	6.0645
7	3	3.3485
2	2	1.8000
6	2	2.8214
3	2	1.8000
1	1	1.0000
0	1	0.0000
4	3	2.6786
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	3	1.8000
1	1	1.0000
0	1	0.0000
8	3	4.4379
10	6	5.0591
1	2	1.3333
1	2	1.3333
0	1	0.0000
10	8	5.2714
1	1	1.0000
0	1	0.0000
6	3	3.3846
1	2	1.3333
3	2	2.0667
9	6	4.0067
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
7	12	5.0705
3	1	1.6667
0	1	0.0000
0	1	0.0000
2	2	1.6667
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
2	2	1.5000
0	1	0.0000
4	1	2.0000
6	6	3.3918
0	1	0.0000
1	1	1.0000
4	2	2.3929
4	4	3.3182
7	4	3.5750
2	3	1.8000
0	1	0.0000
0	1	0.0000
8	10	4.4462
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
4	2	2.3333
0	1	0.0000
1	1	1.0000
5	2	2.6786
1	1	1.0000
8	6	4.0346
1	1	1.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
9	3	5.1471
7	3	5.1765
0	1	0.0000
4	2	2.3810
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
8	3	3.8791
2	2	1.6667
7	3	3.9560
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
5	4	4.2500
1	1	1.0000
3	1	1.6667
5	2	2.7778
4	3	2.1905
18	9	8.7130
2	2	1.6667
9	5	5.8646
1	1	1.0000
7	4	4.8579
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
3	1	1.6667
0	1	0.0000
0	1	0.0000
2	1	1.3333
7	4	3.4505
0	1	0.0000
1	1	1.0000
3	2	1.8000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.2857
0	1	0.0000
0	1	0.0000
4	2	2.3333
0	1	0.0000
0	1	0.0000
22	15	11.4944
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
2	3	2.1905
3	2	1.9333
11	11	6.6870
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	2	2.3810
4	2	2.3929
5	4	3.0879
0	1	0.0000
0	1	0.0000
6	1	2.6667
7	3	5.2737
12	4	5.9144
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
5	2	2.6429
2	2	1.5000
0	1	0.0000
14	8	7.5385
6	5	4.7158
0	1	0.0000
20	9	11.5572
0	1	0.0000
7	5	4.6537
5	3	2.3929
0	1	0.0000
2	2	1.5000
8	5	5.1524
0	1	0.0000
0	1	0.0000
2	3	2.1905
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
0	1	0.0000
2	2	2.0000
3	3	2.5714
0	1	0.0000
3	2	2.3333
0	1	0.0000
5	2	2.4762
3	1	1.6667
0	1	0.0000
1	1	1.0000
4	3	2.3889
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	3.0556
0	1	0.0000
0	1	0.0000
3	2	2.0000
9	4	4.6407
5	2	2.4762
5	2	2.7778
8	2	3.3333
0	1	0.0000
6	3	3.6410
2	1	1.3333
4	1	2.0000
2	2	1.5000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
9	1	3.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0000
8	1	3.3333
5	2	2.7143
0	1	0.0000
7	3	4.0571
1	1	1.0000
2	3	2.1333
1	1	1.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
2	2	2.0000
0	1	0.0000
2	3	1.8000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
5	5	3.3846
0	1	0.0000
28	10	13.1566
1	2	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
7	3	3.6593
0	1	0.0000
3	2	2.1333
0	1	0.0000
0	1	0.0000
32	11	15.2398
3	3	2.0000
12	6	6.1875
23	8	10.0115
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
6	2	2.7143
1	1	1.0000
5	5	3.5167
4	4	3.4697
33	20	16.1317
2	1	1.3333
5	3	2.6909
0	1	0.0000
1	2	1.3333
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
13	6	5.9784
0	1	0.0000
2	4	2.3214
0	1	0.0000
1	2	1.3333
22	4	9.0231
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	1	2.0000
0	1	0.0000
6	2	3.5152
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	3	1.5000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
10	7	6.7000
1	1	1.0000
1	1	1.0000
1	2	1.3333
2	1	1.3333
0	1	0.0000
1	1	1.0000
7	2	3.5897
24	13	13.1441
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	4	4.0879
3	3	2.8889
4	2	2.6667
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
1	1	1.0000
4	1	2.0000
0	1	0.0000
6	4	3.2727
3	1	1.6667
0	1	0.0000
11	3	4.6433
0	1	0.0000
3	3	2.3810
0	1	0.0000
11	2	4.3407
1	2	1.3333
5	2	3.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
2	1	1.3333
0	1	0.0000
3	2	2.1333
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
6	3	3.4091
3	2	2.0000
19	10	12.2958
1	1	1.0000
0	1	0.0000
1	2	1.3333
2	2	1.5000
0	1	0.0000
8	5	4.7508
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
10	6	5.3596
4	1	2.0000
2	3	2.0667
0	1	0.0000
5	3	2.7333
39	20	19.6099
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
7	6	3.9605
21	13	9.0942
1	2	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
2	2	1.6667
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	2	2.3333
4	2	2.2857
1	1	1.0000
0	1	0.0000
3	2	2.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
4	2	2.0667
8	6	4.6062
0	1	0.0000
1	1	1.0000
13	7	8.0376
4	1	2.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	2	2.0000
2	1	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	5	2.2143
4	2	2.3333
0	1	0.0000
1	2	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
3	3	2.0952
0	1	0.0000
11	3	4.7582
0	1	0.0000
0	1	0.0000
5	4	3.0182
0	1	0.0000
0	1	0.0000
2	4	2.0952
1	2	1.3333
3	3	2.3810
0	1	0.0000
6	2	3.1556
2	1	1.3333
1	1	1.0000
2	1	1.3333
8	3	4.0571
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
16	6	7.2590
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
1	1	1.0000
5	4	2.8444
1	1	1.0000
5	3	3.4909
1	1	1.0000
2	1	1.3333
5	2	2.3810
13	4	6.7685
0	1	0.0000
2	2	1.6667
2	2	1.6667
2	2	1.5000
2	2	1.6667
8	3	3.8529
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.7143
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	5	5.6129
4	1	2.0000
7	3	3.5303
4	2	2.0667
0	1	0.0000
1	1	1.0000
3	2	2.3333
2	3	1.6000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	3	2.0667
2	3	2.0667
3	2	2.0000
4	4	3.4091
1	1	1.0000
1	1	1.0000
0	1	0.0000
3	2	2.1333
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
17	11	8.9663
0	1	0.0000
6	3	3.0545
1	2	1.3333
4	4	3.4615
0	1	0.0000
1	1	1.0000
10	5	4.6482
0	1	0.0000
3	2	2.0667
7	4	3.9673
9	10	5.5398
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
16	8	8.5828
4	3	2.6111
1	2	1.3333
18	13	14.0967
0	1	0.0000
9	2	3.7692
12	3	5.5105
0	1	0.0000
9	7	6.9758
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
2	3	1.8000
0	1	0.0000
2	1	1.3333
1	2	1.3333
0	1	0.0000
4	5	2.5091
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	2	1.3333
1	1	1.0000
6	2	2.8889
0	1	0.0000
0	1	0.0000
20	9	9.8858
0	1	0.0000
5	6	4.1634
9	7	7.0127
0	1	0.0000
0	1	0.0000
15	7	8.0099
3	3	1.8667
7	2	3.8205
2	1	1.3333
2	1	1.3333
0	1	0.0000
19	5	6.9744
1	1	1.0000
7	6	4.9815
1	1	1.0000
0	1	0.0000
7	9	5.0020
1	1	1.0000
4	2	3.1667
0	1	0.0000
3	2	2.1333
20	8	10.2796
0	1	0.0000
2	2	1.6667
0	1	0.0000
2	2	1.6667
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
30	20	16.7641
0	1	0.0000
1	1	1.0000
11	6	6.0486
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
22	23	13.1562
0	1	0.0000
9	4	4.7714
1	1	1.0000
3	1	1.6667
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	2	2.3333
0	1	0.0000
9	4	4.7631
2	2	1.6667
8	4	3.8667
4	4	2.5556
11	3	5.1377
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
8	4	3.7500
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
15	6	7.6284
3	1	1.6667
6	3	3.0667
2	2	1.6667
0	1	0.0000
0	1	0.0000
13	4	5.7319
4	3	2.2143
1	1	1.0000
10	7	6.8667
0	1	0.0000
22	8	9.1699
2	1	1.3333
1	3	1.5000
0	1	0.0000
0	1	0.0000
1	1	1.0000
6	4	3.4872
4	6	3.7124
0	1	0.0000
0	1	0.0000
1	2	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	5	5.5968
2	2	1.5000
3	1	1.6667
1	3	1.5000
5	4	3.4095
36	14	18.0821
4	3	2.1905
1	1	1.0000
12	5	6.2920
0	1	0.0000
28	11	13.7004
2	2	1.8000
1	1	1.0000
6	8	5.5492
0	1	0.0000
8	4	4.6286
0	1	0.0000
6	7	4.5842
1	2	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
6	4	3.4583
4	3	2.4444
1	2	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	5	2.0357
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
16	12	9.3969
29	11	12.1216
15	4	6.4215
1	2	1.3333
8	9	5.4609
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	3	2.8667
0	1	0.0000
0	1	0.0000
9	4	5.3117
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	5	5.5832
5	2	2.5357
1	1	1.0000
2	1	1.3333
7	4	3.6952
1	1	1.0000
3	1	1.6667
1	1	1.0000
3	1	1.6667
1	1	1.0000
0	1	0.0000
3	3	2.4762
18	6	7.9001
30	12	17.1637
0	1	0.0000
0	1	0.0000
5	2	2.8889
0	1	0.0000
4	1	2.0000
0	1	0.0000
7	5	4.5105
0	1	0.0000
7	6	4.4286
1	1	1.0000
16	17	9.6486
3	2	2.0667
5	2	2.5000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
3	2	1.8000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
4	1	2.0000
6	2	3.1667
0	1	0.0000
4	2	2.5357
0	1	0.0000
2	2	1.6667
18	4	7.9725
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	4	4.3083
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
10	9	7.2636
1	1	1.0000
1	1	1.0000
0	1	0.0000
7	3	3.5583
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
26	5	10.5576
12	7	5.7718
2	1	1.3333
1	3	1.5000
13	9	7.4967
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
3	1	1.6667
6	3	3.1282
4	2	2.4762
0	1	0.0000
1	1	1.0000
0	1	0.0000
10	5	5.6371
0	1	0.0000
0	1	0.0000
14	4	6.5722
4	3	2.6667
0	1	0.0000
24	6	11.4494
1	1	1.0000
0	1	0.0000
1	1	1.0000
2	3	1.8000
0	1	0.0000
0	1	0.0000
21	5	8.4769
6	4	2.8485
14	8	7.9722
0	1	0.0000
4	4	2.2222
6	4	3.6154
3	2	1.9333
3	1	1.6667
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
3	2	2.1905
6	7	4.5754
1	1	1.0000
14	3	6.3442
3	1	1.6667
3	1	1.6667
0	1	0.0000
1	1	1.0000
12	10	7.7368
0	1	0.0000
4	1	2.0000
0	1	0.0000
15	5	5.9597
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
13	5	7.1123
0	1	0.0000
0	1	0.0000
4	3	2.8889
4	2	2.1905
3	4	2.8727
