Depth	breadth\Structural Virality
1	2	1.3333
5	5	4.0702
1	1	1.0000
2	1	1.3333
4	2	2.4762
12	6	6.4706
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
2	3	2.1333
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
3	2	1.8000
0	1	0.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
3	2	2.0000
0	1	0.0000
0	1	0.0000
3	2	2.3333
8	4	3.9265
0	1	0.0000
3	3	2.1333
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
2	2	2.0000
0	1	0.0000
3	2	2.1905
2	1	1.3333
0	1	0.0000
1	1	1.0000
7	5	4.2842
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	3	3.3516
0	1	0.0000
1	1	1.0000
3	1	1.6667
18	6	8.0131
0	1	0.0000
1	3	1.5000
3	2	1.8000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	3	3.1636
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.8000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
3	3	2.4762
4	1	2.0000
7	4	3.9706
5	2	2.6667
12	3	4.9608
2	4	2.0952
1	1	1.0000
2	2	1.6667
0	1	0.0000
6	3	4.4000
2	1	1.3333
0	1	0.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
7	2	3.3939
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.5000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	2	1.3333
1	1	1.0000
8	11	5.1159
13	2	5.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.6667
4	2	2.3810
1	1	1.0000
0	1	0.0000
5	3	2.7222
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	2	1.8000
1	1	1.0000
11	6	6.0891
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
6	4	2.8727
10	8	6.9940
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
5	4	2.5556
21	13	13.8642
0	1	0.0000
3	1	1.6667
1	1	1.0000
0	1	0.0000
7	2	3.3091
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.1905
0	1	0.0000
7	9	4.8946
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
14	4	6.3629
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	3	3.1667
4	1	2.0000
0	1	0.0000
0	1	0.0000
4	4	3.5429
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
3	1	1.6667
1	2	1.3333
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
13	7	6.9158
1	1	1.0000
0	1	0.0000
3	3	2.2143
12	9	5.7427
3	3	2.5357
0	1	0.0000
2	1	1.3333
6	3	2.8000
3	2	1.8000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
7	4	3.4725
4	4	3.7253
0	1	0.0000
5	3	3.1818
8	3	3.5909
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
2	2	1.8000
1	1	1.0000
4	1	2.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
6	2	2.7143
5	4	3.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	3	2.1333
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
7	2	3.3636
2	2	1.6667
1	3	1.5000
2	2	1.6667
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
3	2	2.4762
2	2	1.6667
10	5	5.1190
0	1	0.0000
1	1	1.0000
2	1	1.3333
25	6	10.3623
4	1	2.0000
2	2	1.8000
1	1	1.0000
1	1	1.0000
0	1	0.0000
4	2	2.0667
0	1	0.0000
5	3	2.8364
1	1	1.0000
0	1	0.0000
5	4	3.0909
0	1	0.0000
6	3	3.2821
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
11	5	5.3540
0	1	0.0000
0	1	0.0000
6	4	4.0588
0	1	0.0000
0	1	0.0000
3	1	1.6667
2	2	1.5000
0	1	0.0000
3	3	2.2857
2	1	1.3333
4	3	2.7143
0	1	0.0000
0	1	0.0000
6	2	2.7778
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
5	3	2.4444
0	1	0.0000
19	8	8.9092
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	4	2.9091
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	6	2.8205
2	3	2.1333
6	3	3.5385
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	7	3.9211
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
11	5	5.2338
2	2	1.6667
3	3	2.1905
2	2	1.6667
4	3	2.3929
0	1	0.0000
0	1	0.0000
4	2	2.5714
0	1	0.0000
1	1	1.0000
8	3	4.6917
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
3	3	2.1905
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	2	3.0000
7	6	4.9600
0	1	0.0000
1	1	1.0000
9	3	4.3529
1	1	1.0000
5	2	2.3810
3	3	1.8667
3	2	2.0000
3	3	2.4762
1	1	1.0000
0	1	0.0000
9	3	4.0196
1	1	1.0000
0	1	0.0000
0	1	0.0000
6	5	4.9947
0	1	0.0000
0	1	0.0000
8	4	4.1307
0	1	0.0000
1	2	1.3333
5	3	2.9818
0	1	0.0000
5	2	2.4762
2	2	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	2	3.0000
1	2	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	2	2.4286
1	1	1.0000
1	1	1.0000
4	4	2.5556
1	2	1.3333
7	4	3.4725
4	2	2.1333
0	1	0.0000
2	2	1.6667
5	3	2.7222
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	3	1.5000
2	2	1.6667
6	3	3.1795
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
12	4	6.1376
0	1	0.0000
0	1	0.0000
6	6	4.5053
3	3	2.2857
5	1	2.3333
0	1	0.0000
2	1	1.3333
2	2	1.6667
0	1	0.0000
3	2	2.0667
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	2	2.1333
0	1	0.0000
0	1	0.0000
2	2	1.5000
6	2	2.7222
0	1	0.0000
3	2	2.1333
3	2	1.9333
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
11	6	6.4558
1	1	1.0000
0	1	0.0000
4	2	2.1905
3	3	2.5000
3	2	2.3333
0	1	0.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
0	1	0.0000
2	2	1.5000
3	6	3.0857
2	1	1.3333
0	1	0.0000
6	1	2.6667
0	1	0.0000
0	1	0.0000
18	6	7.8626
4	3	2.8364
6	9	4.8923
8	3	3.6667
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	2	2.0000
1	1	1.0000
3	1	1.6667
1	1	1.0000
3	3	2.1905
1	1	1.0000
3	1	1.6667
2	1	1.3333
3	2	2.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
1	1	1.0000
0	1	0.0000
1	2	1.3333
2	2	1.8000
1	2	1.3333
0	1	0.0000
1	2	1.3333
1	1	1.0000
4	2	2.1905
0	1	0.0000
0	1	0.0000
1	2	1.3333
2	2	1.8000
16	4	7.2841
2	1	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
5	2	2.4286
0	1	0.0000
3	2	1.8000
1	1	1.0000
0	1	0.0000
4	1	2.0000
6	2	3.1333
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
5	3	2.8000
1	1	1.0000
1	1	1.0000
6	4	3.6176
6	3	3.3590
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	4	5.9674
0	1	0.0000
1	3	1.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
5	4	2.8364
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	3	2.8214
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	3	2.4762
4	2	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
3	2	1.8000
2	2	1.5000
1	1	1.0000
26	9	12.7905
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	3	2.5357
4	2	2.3333
0	1	0.0000
1	1	1.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
1	2	1.3333
9	2	4.0879
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	3	2.2857
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
1	2	1.3333
0	1	0.0000
1	1	1.0000
1	2	1.3333
3	1	1.6667
2	1	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	3.1636
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
5	2	2.6786
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.5556
4	3	2.4667
2	2	1.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
5	3	2.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	1	2.3333
0	1	0.0000
13	9	7.9050
1	1	1.0000
4	2	2.1905
1	2	1.3333
1	1	1.0000
1	1	1.0000
1	1	1.0000
1	2	1.3333
3	2	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.5357
12	4	5.6897
0	1	0.0000
11	2	4.8758
3	2	2.1333
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
4	2	2.3810
5	4	3.2576
1	1	1.0000
4	3	2.3929
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	3	2.3929
1	1	1.0000
5	3	2.8889
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	5	5.9031
3	2	1.8000
6	3	3.4945
0	1	0.0000
0	1	0.0000
7	8	5.1931
1	2	1.3333
2	1	1.3333
0	1	0.0000
6	2	2.8214
2	1	1.3333
1	2	1.3333
0	1	0.0000
1	1	1.0000
2	1	1.3333
2	3	1.6000
2	2	1.6667
8	4	5.0131
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
12	4	6.5011
17	9	9.0426
4	3	2.1905
1	2	1.3333
2	1	1.3333
1	1	1.0000
0	1	0.0000
13	3	5.7231
0	1	0.0000
2	2	1.6667
3	4	2.3929
3	3	1.8667
5	2	2.3810
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	2	2.3810
6	2	2.7778
1	3	1.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
12	7	6.1731
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
4	2	2.0667
0	1	0.0000
1	1	1.0000
1	1	1.0000
3	2	2.0000
0	1	0.0000
1	1	1.0000
2	2	2.0000
0	1	0.0000
6	3	2.8000
3	3	2.7143
0	1	0.0000
2	4	2.2857
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	3	1.8000
0	1	0.0000
2	2	2.0000
3	2	1.9333
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.8333
2	1	1.3333
5	3	3.0556
13	3	5.5123
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.5000
4	1	2.0000
3	2	2.0000
0	1	0.0000
0	1	0.0000
3	2	2.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
8	5	6.4943
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.9333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
9	2	3.8718
3	2	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	4	3.2051
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	5	6.4483
1	1	1.0000
0	1	0.0000
5	3	2.8000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.5000
0	1	0.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
3	2	2.0667
0	1	0.0000
0	1	0.0000
4	3	2.7143
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	8	3.7446
3	2	1.8000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
20	7	10.1048
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
3	4	2.7778
0	1	0.0000
4	1	2.0000
0	1	0.0000
7	2	3.2727
0	1	0.0000
5	3	3.1636
4	2	2.5714
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	6	7.5475
0	1	0.0000
3	3	2.2857
2	2	1.5000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	4	3.7833
2	2	1.5000
9	5	5.8280
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
5	2	2.5714
10	4	5.4800
3	2	2.0000
1	2	1.3333
2	2	1.5000
15	12	10.3930
8	3	3.7436
0	1	0.0000
13	9	8.2027
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	4	5.0952
0	1	0.0000
3	1	1.6667
4	4	3.0303
8	2	3.6000
3	4	2.1905
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	3	2.7556
0	1	0.0000
2	3	2.0667
7	4	3.4476
0	1	0.0000
1	2	1.3333
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	3	3.1667
8	2	3.6000
0	1	0.0000
5	3	2.7111
10	4	5.4855
6	2	3.3333
3	1	1.6667
0	1	0.0000
3	4	2.3929
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	3.3091
4	4	3.2527
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	2	1.3333
1	1	1.0000
6	1	2.6667
1	1	1.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
8	3	3.6571
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
19	4	8.3363
0	1	0.0000
6	2	3.0000
0	1	0.0000
0	1	0.0000
3	3	1.8667
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.4444
0	1	0.0000
8	2	3.9545
3	3	2.3929
0	1	0.0000
1	1	1.0000
3	2	2.0000
2	3	1.8000
7	4	3.9737
2	2	1.6667
7	5	4.6993
1	1	1.0000
0	1	0.0000
13	2	4.9706
3	2	2.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	4	3.1636
6	5	3.7105
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	4	3.6765
7	2	3.4091
2	2	1.5000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
4	4	3.0455
7	7	3.7516
0	1	0.0000
20	6	10.8387
1	1	1.0000
1	1	1.0000
0	1	0.0000
5	4	3.4091
1	1	1.0000
5	2	2.3810
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
6	4	3.4857
1	2	1.3333
1	1	1.0000
1	2	1.3333
3	1	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	2	1.8000
1	2	1.3333
1	1	1.0000
0	1	0.0000
5	2	2.5357
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
9	4	4.5556
0	1	0.0000
0	1	0.0000
5	5	3.9064
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	2	1.8000
0	1	0.0000
1	1	1.0000
12	6	6.9675
4	4	2.7333
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
3	2	1.8000
4	8	3.9714
1	1	1.0000
2	1	1.3333
3	4	2.7778
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
3	2	2.0000
0	1	0.0000
1	1	1.0000
5	3	3.4000
0	1	0.0000
0	1	0.0000
9	5	5.7143
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
6	3	2.7333
0	1	0.0000
0	1	0.0000
3	2	1.8000
4	1	2.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	3	4.6333
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
4	2	2.1333
2	2	1.6667
0	1	0.0000
3	1	1.6667
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
10	5	5.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	3	4.4265
6	2	2.8214
4	2	2.3333
5	2	2.4286
2	2	1.6667
0	1	0.0000
1	1	1.0000
10	6	6.2050
3	3	1.8667
1	1	1.0000
0	1	0.0000
3	2	2.0667
1	1	1.0000
6	2	3.0556
3	1	1.6667
1	1	1.0000
0	1	0.0000
1	1	1.0000
3	2	1.8000
2	3	1.8000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	2	1.8000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
4	4	2.9778
0	1	0.0000
0	1	0.0000
3	3	2.0952
3	1	1.6667
9	5	4.6926
0	1	0.0000
11	3	4.4632
2	1	1.3333
0	1	0.0000
6	4	4.0936
5	3	2.8444
0	1	0.0000
2	1	1.3333
5	3	2.7222
1	1	1.0000
0	1	0.0000
11	6	7.6471
5	4	2.8364
0	1	0.0000
0	1	0.0000
6	2	2.8333
0	1	0.0000
1	1	1.0000
3	1	1.6667
1	1	1.0000
0	1	0.0000
5	4	3.5048
1	2	1.3333
3	2	1.8000
9	4	4.0784
1	1	1.0000
0	1	0.0000
2	1	1.3333
5	2	2.6667
4	2	2.6667
2	2	1.6667
0	1	0.0000
0	1	0.0000
3	3	2.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	2	1.3333
4	2	2.8889
3	2	2.0000
0	1	0.0000
0	1	0.0000
7	3	3.3030
0	1	0.0000
20	4	8.0921
0	1	0.0000
7	4	3.9869
3	2	2.0000
6	4	3.7417
10	4	5.0942
1	2	1.3333
1	1	1.0000
7	3	4.1583
13	4	5.8007
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
5	2	2.6429
3	3	2.1905
10	2	4.5917
0	1	0.0000
0	1	0.0000
1	1	1.0000
3	2	1.9333
0	1	0.0000
2	2	1.5000
15	5	6.2032
16	5	7.0970
1	1	1.0000
5	5	3.6154
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	4	2.6000
4	3	2.3889
3	1	1.6667
0	1	0.0000
1	1	1.0000
1	1	1.0000
6	2	3.0000
0	1	0.0000
4	1	2.0000
9	5	5.5794
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
6	7	4.1232
6	2	3.3333
0	1	0.0000
3	2	1.8000
0	1	0.0000
9	6	5.1937
11	5	5.5011
5	2	2.3810
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	3	3.2727
1	1	1.0000
1	2	1.3333
0	1	0.0000
2	2	1.6667
7	6	4.3158
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	3	2.1333
3	2	2.0000
0	1	0.0000
3	5	2.3111
1	1	1.0000
1	1	1.0000
1	1	1.0000
3	2	2.0000
0	1	0.0000
5	3	2.5556
3	3	2.6111
0	1	0.0000
5	2	2.4762
3	3	2.1333
1	2	1.3333
5	3	3.4909
0	1	0.0000
1	1	1.0000
2	1	1.3333
11	5	5.7778
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
7	7	4.5133
10	8	5.3613
6	2	2.8444
3	2	2.0000
1	1	1.0000
0	1	0.0000
4	2	2.1333
2	1	1.3333
7	2	3.0667
0	1	0.0000
1	1	1.0000
20	9	9.1690
5	5	3.9667
1	2	1.3333
0	1	0.0000
3	1	1.6667
5	2	2.5000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
12	4	5.2369
3	3	2.5714
0	1	0.0000
1	2	1.3333
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	2	3.4848
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
4	2	2.0667
0	1	0.0000
16	4	7.7449
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	3	1.5000
0	1	0.0000
2	2	1.6667
0	1	0.0000
6	2	2.7143
0	1	0.0000
2	2	2.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
4	1	2.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	1	1.6667
1	1	1.0000
2	1	1.3333
4	1	2.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
17	5	7.8116
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
1	2	1.3333
3	2	1.8000
0	1	0.0000
0	1	0.0000
3	1	1.6667
8	5	5.3676
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	2	2.3810
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	2	2.2857
1	2	1.3333
12	10	8.2334
3	3	2.3929
0	1	0.0000
5	2	2.3810
2	3	1.8000
10	7	5.6288
0	1	0.0000
0	1	0.0000
2	2	1.5000
0	1	0.0000
0	1	0.0000
4	4	2.6444
0	1	0.0000
2	1	1.3333
3	3	2.0952
0	1	0.0000
2	2	1.5000
1	1	1.0000
1	1	1.0000
4	2	2.6786
2	3	1.8000
0	1	0.0000
9	2	4.1978
0	1	0.0000
1	2	1.3333
2	1	1.3333
9	4	5.0994
3	5	2.5556
0	1	0.0000
0	1	0.0000
2	2	1.5000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	3	1.8000
0	1	0.0000
3	2	2.3333
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
10	3	5.5143
0	1	0.0000
3	3	2.1905
2	2	1.6667
4	3	2.4444
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
2	4	1.6667
11	7	6.5552
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
2	2	1.6667
8	2	3.7455
0	1	0.0000
0	1	0.0000
10	5	5.5527
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	3	2.1905
1	2	1.3333
3	3	2.0000
4	2	2.2857
0	1	0.0000
7	5	4.5628
0	1	0.0000
